,Order_ID,Order_Date,Customer_ID,Customer_Name,Gender,Age,Age_Group,City,State,Region,Latitude,Longitude,Product_ID,Product_Name,Category,Sub_Category,Quantity,Unit_Price,Discount_Percentage,Sales,Cost,Profit,Profit_Margin,Payment_Method,Order_Status,Delivery_Days,Customer_Rating,Customer_Segment,Device_Type,age
5407,ORD101057,2024-03-16,CUST12886,Kabir Rao,Female,20.0,18-25,Gurugram,Haryana,North,28.4595,77.0266,P1013,Us Polo Assn Polo T-Shirt,Fashion,Men'S Clothing,3,1663.92,9.0,4543.37,2884.95,1658.42,36.5,Upi,Delivered,1,4.9,Corporate,Mobile Web,20
5408,ORD103982,2024-09-02,CUST10497,Suresh Kulkarni,Female,18.0,18-25,Gurugram,Haryana,North,28.4595,77.0266,P1035,Lakme Absolute Lipstick,Beauty,Makeup,3,764.84,17.6,1891.81,1124.1,767.71,40.58,Cash On Delivery,Delivered,3,4.2,Budget,Mobile App,18
5409,ORD110005,2025-06-16,CUST12988,Swapnil Chatterjee,Female,44.0,36-45,Gurugram,Haryana,North,28.4595,77.0266,P1012,Allen Solly Formal Shirt,Fashion,Men'S Clothing,2,2431.39,21.0,3843.99,2739.09,1104.9,28.74,Cash On Delivery,Delivered,3,4.9,Corporate,Mobile Web,44
5410,ORD104573,2024-09-27,CUST11958,Sameer Deshmukh,Male,39.0,36-45,Mumbai,Maharashtra,West,19.076,72.8777,P1023,Nilkamal Study Table,Home & Furniture,Furniture,2,4400.17,25.2,6578.39,6307.77,270.62,4.11,Credit Card,Delivered,3,4.2,Budget,Mobile App,39
5411,ORD112082,2025-09-21,CUST11930,Kabir Mehta,Female,19.0,18-25,Chennai,Tamil Nadu,South,13.0827,80.2707,P1032,Cetaphil Moisturiser,Beauty,Skincare,3,711.84,36.7,1351.56,1223.99,127.57,9.44,Credit Card,Delivered,4,4.1,Regular,Mobile App,19
5412,ORD111642,2025-09-03,CUST12384,Aditi Sharma,Male,31.0,26-35,Mumbai,Maharashtra,West,19.076,72.8777,P1054,Shantaram,Books,Fiction,3,594.7,11.1,1586.77,1288.82,297.95,18.78,Upi,Delivered,3,4.3,Premium,Mobile Web,31
5413,ORD112921,2025-10-18,CUST11229,Zoya Gill,Female,32.0,26-35,Chennai,Tamil Nadu,South,13.0827,80.2707,P1014,Biba Anarkali Kurta,Fashion,Women'S Clothing,1,1846.6,28.6,1317.72,1005.57,312.15,23.69,Upi,Delivered,3,4.8,Budget,Mobile Web,32
5414,ORD108600,2025-04-02,CUST13544,Priya Rao,Male,32.0,26-35,Delhi,Delhi,North,28.7041,77.1025,P1039,Aashirvaad Atta 10Kg,Grocery,Staples,1,544.22,5.6,513.6,493.09,20.51,3.99,Upi,Delivered,2,4.7,Budget,Desktop,32
5415,ORD108703,2025-04-07,CUST11616,Zoya Rao,Male,37.0,36-45,Mumbai,Maharashtra,West,19.076,72.8777,P1045,Mtr Ready To Eat Combo,Grocery,Packaged Food,2,627.06,9.0,1140.71,1059.84,80.87,7.09,Upi,Delivered,3,4.2,Regular,Mobile Web,37
5416,ORD108490,2025-03-26,CUST11742,Sameer Rao,Male,49.0,46-60,Jaipur,Rajasthan,North,26.9124,75.7873,P1052,Sg Cricket Kit,Sports,Outdoor Gear,1,3862.01,5.9,3634.89,2905.52,729.37,20.07,Wallet,Delivered,2,4.5,Budget,Desktop,49
5417,ORD101178,2024-03-23,CUST12848,Riya Patil,Male,25.0,18-25,Hyderabad,Telangana,South,17.385,78.4867,P1013,Us Polo Assn Polo T-Shirt,Fashion,Men'S Clothing,3,1426.9,10.5,3833.02,2498.17,1334.85,34.83,Cash On Delivery,Delivered,4,3.8,Corporate,Mobile App,25
5418,ORD100246,2024-01-18,CUST11749,Rohan Shah,Female,45.0,36-45,Chennai,Tamil Nadu,South,13.0827,80.2707,P1041,Fortune Sunflower Oil 5L,Grocery,Staples,4,944.29,10.6,3377.34,3476.58,-476.71,-14.11,Upi,Returned,2,3.8,Budget,Mobile App,45
5419,ORD100621,2024-02-14,CUST12457,Vivaan Bose,Male,43.0,36-45,Gurugram,Haryana,North,28.4595,77.0266,P1046,Maggi Noodles Pack Of 12,Grocery,Packaged Food,4,264.1,1.6,1039.3,923.66,115.64,11.13,Upi,Delivered,4,5.0,Premium,Mobile Web,43
5420,ORD103905,2024-08-29,CUST13150,Yash Reddy,Female,29.0,26-35,Jaipur,Rajasthan,North,26.9124,75.7873,P1036,Maybelline Fit Me Foundation,Beauty,Makeup,2,1052.66,14.4,1801.77,1147.1,654.67,36.33,Cash On Delivery,Delivered,4,4.2,Corporate,Mobile App,29
5421,ORD112195,2025-09-25,CUST10989,Harsh Chauhan,Female,18.0,18-25,Lucknow,Uttar Pradesh,North,26.8467,80.9462,P1014,Biba Anarkali Kurta,Fashion,Women'S Clothing,1,2872.96,31.1,1980.76,1484.26,496.5,25.07,Cash On Delivery,Delivered,2,5.0,Premium,Mobile App,18
5422,ORD106824,2024-12-18,CUST10566,Kavya Pandey,Male,21.0,18-25,Mysuru,Karnataka,South,12.2958,76.6394,P1003,Oneplus Nord Ce4,Electronics,Smartphones,3,25036.1,12.9,65448.22,64311.09,1137.13,1.74,Debit Card,Delivered,5,4.1,Regular,Mobile App,21
5423,ORD114635,2025-12-15,CUST12215,Anil Kaur,Male,42.0,36-45,Kanpur,Uttar Pradesh,North,26.4499,80.3319,P1010,Apple Watch Se,Electronics,Smart Watches,1,25526.5,11.9,22480.29,21896.78,583.51,2.6,Cash On Delivery,Delivered,2,4.1,Budget,Mobile Web,42
5424,ORD111846,2025-09-12,CUST11690,Ayesha Joshi,Female,47.0,46-60,Delhi,Delhi,North,28.7041,77.1025,P1026,Prestige Pressure Cooker,Home & Furniture,Kitchenware,2,3227.9,9.0,5877.35,4731.29,1146.06,19.5,Upi,Shipped,4,3.6,Premium,Mobile App,47
5425,ORD112529,2025-10-06,CUST11878,Vivaan Singh,Male,57.0,46-60,Jaipur,Rajasthan,North,26.9124,75.7873,P1026,Prestige Pressure Cooker,Home & Furniture,Kitchenware,1,3051.22,20.0,2442.16,2245.47,196.69,8.05,Net Banking,Delivered,8,3.6,Regular,Mobile App,57
5426,ORD112915,2025-10-18,CUST11823,Swapnil Banerjee,Female,46.0,46-60,Kolkata,West Bengal,East,22.5726,88.3639,P1035,Lakme Absolute Lipstick,Beauty,Makeup,2,584.4,24.4,883.54,577.02,306.52,34.69,Upi,Delivered,3,4.3,Corporate,Mobile App,46
5427,ORD104365,2024-09-18,CUST10222,Karan Shah,Female,22.0,18-25,Mumbai,Maharashtra,West,19.076,72.8777,P1023,Nilkamal Study Table,Home & Furniture,Furniture,1,9744.97,15.0,8285.03,6773.4,1511.63,18.25,Upi,Delivered,2,4.2,Regular,Desktop,22
5428,ORD104326,2024-09-16,CUST10833,Pooja Joshi,Female,26.0,26-35,Mumbai,Maharashtra,West,19.076,72.8777,P1037,Nykaa Eau De Parfum,Beauty,Fragrances,3,1902.1,27.6,4132.8,2935.63,1197.17,28.97,Cash On Delivery,Delivered,4,4.0,Budget,Mobile App,26
5429,ORD106960,2024-12-24,CUST11989,Sanjana Bhat,Male,23.0,18-25,Pune,Maharashtra,West,18.5204,73.8567,P1026,Prestige Pressure Cooker,Home & Furniture,Kitchenware,2,2958.39,20.7,4690.79,4348.38,342.41,7.3,Upi,Delivered,2,4.6,Premium,Mobile Web,23
5430,ORD107584,2025-01-30,CUST10637,Harsh Pandey,Male,37.0,36-45,Guwahati,Assam,Northeast,26.1445,91.7362,P1018,Puma Running Shoes,Fashion,Footwear,2,2121.45,13.4,3673.03,2732.8,-793.24,-21.6,Debit Card,Returned,4,2.8,Regular,Mobile App,37
5431,ORD108012,2025-02-28,CUST10584,Aarav Joshi,Male,32.0,26-35,Kochi,Kerala,South,9.9312,76.2673,P1002,Samsung Galaxy M35,Electronics,Smartphones,1,16497.75,19.4,13293.39,13642.17,-348.78,-2.62,Upi,Delivered,5,4.5,Budget,Mobile App,32
5432,ORD107531,2025-01-27,CUST13097,Manish Deshmukh,Male,39.0,36-45,Bengaluru,Karnataka,South,12.9716,77.5946,P1037,Nykaa Eau De Parfum,Beauty,Fragrances,1,1674.97,2.6,1631.05,872.22,758.83,46.52,Upi,Delivered,3,5.0,Premium,Mobile App,39
5433,ORD103285,2024-07-26,CUST13254,Gaurav Shah,Male,54.0,46-60,Thiruvananthapuram,Kerala,South,8.5241,76.9366,P1066,Voltas 1.5T Split Ac,Appliances,Air Conditioners,1,34099.6,8.8,31096.27,27354.09,3742.18,12.03,Debit Card,Delivered,8,4.2,Corporate,Mobile App,54
5434,ORD103133,2024-07-18,CUST10244,Ananya Banerjee,Female,28.0,26-35,Gurugram,Haryana,North,28.4595,77.0266,P1021,Wildcraft Laptop Backpack,Fashion,Bags,1,1689.82,30.1,1180.74,1030.3,150.44,12.74,Upi,Delivered,3,4.8,Premium,Mobile App,28
5435,ORD100682,2024-02-18,CUST13372,Pooja Patil,Male,40.0,36-45,Chennai,Tamil Nadu,South,13.0827,80.2707,P1010,Apple Watch Se,Electronics,Smart Watches,1,39443.5,13.4,34145.18,33528.23,616.95,1.81,Emi,Delivered,2,4.8,Corporate,Mobile Web,40
5436,ORD113984,2025-11-19,CUST11596,Aarav Pandey,Female,35.0,26-35,Kolkata,West Bengal,East,22.5726,88.3639,P1034,L'Oreal Hair Serum,Beauty,Haircare,1,687.64,26.1,507.87,376.76,131.11,25.82,Cash On Delivery,Delivered,4,4.2,Premium,Tablet,35
5437,ORD110892,2025-07-30,CUST11136,Kabir Singh,Female,34.0,26-35,Bhubaneswar,Odisha,East,20.2961,85.8245,P1055,India After Gandhi,Books,Non-Fiction,1,795.31,16.5,663.77,555.8,107.97,16.27,Net Banking,Delivered,7,4.1,Premium,Mobile App,34
5438,ORD113897,2025-11-16,CUST11036,Suresh Mishra,Male,51.0,46-60,Kochi,Kerala,South,9.9312,76.2673,P1021,Wildcraft Laptop Backpack,Fashion,Bags,1,2381.87,31.0,1644.35,1449.08,195.27,11.88,Upi,Delivered,4,5.0,Premium,Desktop,51
5439,ORD109456,2025-05-18,CUST12501,Suresh Patil,Female,41.0,36-45,Thiruvananthapuram,Kerala,South,8.5241,76.9366,P1066,Voltas 1.5T Split Ac,Appliances,Air Conditioners,2,34549.77,14.7,58939.62,55285.03,3654.59,6.2,Credit Card,Delivered,6,3.9,Premium,Tablet,41
5440,ORD110413,2025-07-07,CUST10366,Deepak Kulkarni,Male,19.0,18-25,Lucknow,Uttar Pradesh,North,26.8467,80.9462,P1040,India Gate Basmati Rice 5Kg,Grocery,Staples,3,765.43,6.6,2143.73,2010.79,132.94,6.2,Upi,Delivered,5,4.0,Premium,Mobile Web,19
5441,ORD103688,2024-08-18,CUST11080,Farhan Chauhan,Female,21.0,18-25,Indore,Madhya Pradesh,Central,22.7196,75.8577,P1021,Wildcraft Laptop Backpack,Fashion,Bags,2,1729.23,27.5,2508.01,2069.12,438.89,17.5,Cash On Delivery,Delivered,5,4.6,Budget,Desktop,21
5442,ORD103993,2024-09-02,CUST11151,Pranav Nair,Male,33.0,26-35,Chennai,Tamil Nadu,South,13.0827,80.2707,P1058,Data Science Handbook,Books,Academic,3,1898.29,17.1,4718.52,4416.94,301.58,6.39,Upi,Shipped,4,4.7,Regular,Mobile App,33
5443,ORD103946,2024-08-31,CUST13020,Meera Gupta,Male,40.0,36-45,Pune,Maharashtra,West,18.5204,73.8567,P1043,Bru Instant Coffee 200G,Grocery,Beverages,1,796.85,16.1,668.64,670.79,-2.15,-0.32,Credit Card,Delivered,4,4.6,Regular,Mobile Web,40
5444,ORD102568,2024-06-14,CUST10949,Aditi Sheikh,Female,39.0,36-45,Coimbatore,Tamil Nadu,South,11.0168,76.9558,P1023,Nilkamal Study Table,Home & Furniture,Furniture,1,5475.9,13.9,4713.31,3913.16,800.15,16.98,Wallet,Delivered,7,3.7,Premium,Desktop,39
5445,ORD103028,2024-07-12,CUST10057,Aditi Mehta,Male,38.0,36-45,Lucknow,Uttar Pradesh,North,26.8467,80.9462,P1042,Tata Tea Premium 1Kg,Grocery,Beverages,4,748.91,7.6,2767.66,2452.9,314.76,11.37,Upi,Delivered,3,4.7,Premium,Mobile App,38
5446,ORD109106,2025-05-01,CUST12825,Swapnil Bhat,Male,32.0,26-35,Mumbai,Maharashtra,West,19.076,72.8777,P1057,Ncert Class 12 Bundle,Books,Academic,3,1498.75,13.7,3878.5,3485.26,393.24,10.14,Upi,Delivered,2,4.6,Premium,Mobile App,32
5447,ORD112463,2025-10-05,CUST11360,Riya Nair,Female,50.0,46-60,Ludhiana,Punjab,North,30.901,75.8573,P1039,Aashirvaad Atta 10Kg,Grocery,Staples,5,557.41,25.3,2082.1,2476.61,-394.51,-18.95,Credit Card,Delivered,7,3.5,Premium,Desktop,50
5448,ORD100778,2024-02-26,CUST11639,Arjun Gupta,Male,37.0,36-45,Hyderabad,Telangana,South,17.385,78.4867,P1025,Sleepwell Foam Mattress,Home & Furniture,Furniture,1,10211.69,18.0,8372.87,7073.96,1298.91,15.51,Upi,Delivered,3,5.0,Corporate,Mobile App,37
5449,ORD111364,2025-08-23,CUST12456,Gaurav Chatterjee,Male,62.0,60+,Bengaluru,Karnataka,South,12.9716,77.5946,P1028,Chumbak Wall Clock,Home & Furniture,Home Decor,1,2181.76,13.2,1893.73,1460.67,-19.38,-1.02,Credit Card,Cancelled,2,3.8,Budget,Desktop,62
5450,ORD111131,2025-08-11,CUST13118,Anil Pandey,Female,44.0,36-45,Jaipur,Rajasthan,North,26.9124,75.7873,P1061,Samsung 192L Single Door,Appliances,Refrigerators,1,16815.83,10.9,14988.59,13031.97,1956.62,13.05,Cash On Delivery,Delivered,5,4.1,Premium,Mobile Web,44
5451,ORD100422,2024-01-31,CUST11879,Sanjana Chatterjee,Female,18.0,18-25,Pune,Maharashtra,West,18.5204,73.8567,P1004,Hp Pavilion 15,Electronics,Laptops,1,74729.55,16.1,62687.7,64756.18,-2068.48,-3.3,Emi,Delivered,4,3.8,Budget,Mobile App,18
5452,ORD101721,2024-04-25,CUST10544,Farhan Bhat,Male,27.0,26-35,Kanpur,Uttar Pradesh,North,26.4499,80.3319,P1036,Maybelline Fit Me Foundation,Beauty,Makeup,2,1058.19,20.6,1680.95,1166.4,514.55,30.61,Cash On Delivery,Delivered,3,4.0,Premium,Desktop,27
5453,ORD103172,2024-07-20,CUST12474,Diya Banerjee,Male,31.0,26-35,Chennai,Tamil Nadu,South,13.0827,80.2707,P1014,Biba Anarkali Kurta,Fashion,Women'S Clothing,5,2590.6,15.7,10916.88,7019.39,3897.49,35.7,Credit Card,Delivered,3,4.4,Regular,Desktop,31
5454,ORD112453,2025-10-05,CUST13400,Sneha Mishra,Female,22.0,18-25,Delhi,Delhi,North,28.7041,77.1025,P1020,Fastrack Casual Watch,Fashion,Watches,1,2591.48,23.7,1976.34,1468.96,507.38,25.67,Debit Card,Delivered,3,4.3,Premium,Mobile App,22
5455,ORD106593,2024-12-07,CUST12502,Sanjana Pandey,Male,31.0,26-35,Nagpur,Maharashtra,West,21.1458,79.0882,P1028,Chumbak Wall Clock,Home & Furniture,Home Decor,1,2388.06,17.0,1982.64,1546.62,436.02,21.99,Wallet,Delivered,4,4.0,Premium,Mobile Web,31
5456,ORD112478,2025-10-05,CUST13402,Pooja Khan,Female,22.0,18-25,Hyderabad,Telangana,South,17.385,78.4867,P1060,Lg 260L Double Door Fridge,Appliances,Refrigerators,2,36913.17,21.1,58249.0,60051.63,-1802.63,-3.09,Emi,Delivered,5,5.0,Premium,Mobile App,22
5457,ORD114231,2025-11-28,CUST13257,Arjun Iyer,Male,45.0,36-45,Bhubaneswar,Odisha,East,20.2961,85.8245,P1003,Oneplus Nord Ce4,Electronics,Smartphones,3,22540.91,22.1,52670.95,58348.0,-5677.05,-10.78,Emi,Delivered,9,4.2,Premium,Desktop,45
5458,ORD103127,2024-07-18,CUST12516,Kabir Khan,Female,60.0,46-60,Lucknow,Uttar Pradesh,North,26.8467,80.9462,P1038,Fogg Body Spray,Beauty,Fragrances,3,301.96,24.2,686.42,492.51,193.91,28.25,Emi,Delivered,2,5.0,Regular,Desktop,60
5459,ORD109708,2025-05-30,CUST10746,Pranav Shah,Female,37.0,36-45,Lucknow,Uttar Pradesh,North,26.8467,80.9462,P1045,Mtr Ready To Eat Combo,Grocery,Packaged Food,2,353.94,0.0,707.88,584.42,123.46,17.44,Upi,Delivered,6,3.6,Regular,Mobile App,37
5460,ORD102055,2024-05-14,CUST13443,Aditya Patil,Male,37.0,36-45,Hyderabad,Telangana,South,17.385,78.4867,P1064,Bajaj 20L Solo Microwave,Appliances,Microwaves,1,8293.08,6.4,7760.39,6048.5,1711.89,22.06,Credit Card,Delivered,4,4.5,Regular,Desktop,37
5461,ORD100131,2024-01-10,CUST10939,Siddharth Sheikh,Male,18.0,18-25,Guwahati,Assam,Northeast,26.1445,91.7362,P1045,Mtr Ready To Eat Combo,Grocery,Packaged Food,2,414.21,7.0,770.29,685.71,84.58,10.98,Upi,Delivered,4,4.4,Budget,Mobile App,18
5462,ORD107806,2025-02-13,CUST12926,Amit Das,Female,47.0,46-60,Mysuru,Karnataka,South,12.2958,76.6394,P1044,Haldiram Namkeen Combo,Grocery,Snacks,3,281.06,0.0,843.18,716.35,126.83,15.04,Upi,Delivered,5,4.5,Budget,Mobile App,47
5463,ORD113319,2025-10-29,CUST12800,Vikram Pillai,Female,25.0,18-25,Jaipur,Rajasthan,North,26.9124,75.7873,P1035,Lakme Absolute Lipstick,Beauty,Makeup,2,801.3,12.8,1397.47,801.4,596.07,42.65,Upi,Delivered,8,3.5,Premium,Mobile App,25
5464,ORD110140,2025-06-24,CUST12976,Kavya Menon,Female,46.0,46-60,Ahmedabad,Gujarat,West,23.0225,72.5714,P1061,Samsung 192L Single Door,Appliances,Refrigerators,1,23181.12,0.0,23176.15,18250.94,4925.21,21.25,Upi,Delivered,1,4.9,Regular,Mobile App,46
5465,ORD103213,2024-07-22,CUST11510,Riya Naidu,Female,37.0,36-45,Jaipur,Rajasthan,North,26.9124,75.7873,P1023,Nilkamal Study Table,Home & Furniture,Furniture,2,3812.22,16.0,6407.49,5460.72,946.77,14.78,Cash On Delivery,Delivered,4,4.2,Regular,Mobile App,37
5466,ORD106650,2024-12-09,CUST10197,Diya Das,Female,24.0,18-25,Pune,Maharashtra,West,18.5204,73.8567,P1021,Wildcraft Laptop Backpack,Fashion,Bags,1,3000.74,21.1,2366.92,1793.72,573.2,24.22,Cash On Delivery,Delivered,3,4.0,Regular,Mobile App,24
5467,ORD105099,2024-10-14,CUST12653,Siddharth Menon,Male,28.0,26-35,Mumbai,Maharashtra,West,19.076,72.8777,P1048,Cockatoo Exercise Cycle,Sports,Fitness Equipment,2,15168.17,21.8,23724.57,23267.97,456.6,1.92,Credit Card,Delivered,5,4.5,Budget,Mobile App,28
5468,ORD109360,2025-05-14,CUST12376,Vivaan Nair,Male,26.0,26-35,Kolkata,West Bengal,East,22.5726,88.3639,P1002,Samsung Galaxy M35,Electronics,Smartphones,1,19119.18,24.8,14381.12,16038.53,-1657.41,-11.52,Cash On Delivery,Delivered,5,4.2,Budget,Desktop,26
5469,ORD107366,2025-01-15,CUST11619,Diya Bhat,Male,53.0,46-60,Kanpur,Uttar Pradesh,North,26.4499,80.3319,P1015,W Printed Palazzo Set,Fashion,Women'S Clothing,2,2111.42,6.7,3941.78,2299.77,1642.01,41.66,Upi,Shipped,6,4.7,Premium,Mobile Web,53
5470,ORD110881,2025-07-30,CUST10902,Priya Gupta,Male,30.0,26-35,Mumbai,Maharashtra,West,19.076,72.8777,P1038,Fogg Body Spray,Beauty,Fragrances,2,412.77,15.0,702.1,443.01,259.09,36.9,Credit Card,Delivered,2,5.0,Corporate,Mobile App,30
5471,ORD104589,2024-09-28,CUST10822,Priya Das,Male,44.0,36-45,Kolkata,West Bengal,East,22.5726,88.3639,P1058,Data Science Handbook,Books,Academic,1,1332.31,22.3,1034.69,1019.2,15.49,1.5,Wallet,Delivered,2,4.7,Premium,Mobile App,44
5472,ORD107396,2025-01-17,CUST13254,Gaurav Shah,Male,54.0,46-60,Thiruvananthapuram,Kerala,South,8.5241,76.9366,P1016,Fabindia Cotton Saree,Fashion,Women'S Clothing,2,3404.65,14.4,5828.27,3997.01,1831.26,31.42,Cash On Delivery,Delivered,3,4.5,Corporate,Desktop,54
5473,ORD102747,2024-06-26,CUST11675,Karan Pillai,Male,30.0,26-35,Delhi,Delhi,North,28.7041,77.1025,P1044,Haldiram Namkeen Combo,Grocery,Snacks,3,437.01,13.4,1135.77,1079.93,55.84,4.92,Upi,Delivered,3,5.0,Premium,Mobile App,30
5474,ORD100855,2024-03-03,CUST11645,Amit Reddy,Male,40.0,36-45,Nagpur,Maharashtra,West,21.1458,79.0882,P1006,Boat Rockerz 450,Electronics,Headphones,1,1677.96,14.4,1436.87,1123.01,313.86,21.84,Upi,Delivered,5,4.3,Budget,Mobile Web,40
5475,ORD101947,2024-05-08,CUST12597,Neha Deshmukh,Female,37.0,36-45,Kolkata,West Bengal,East,22.5726,88.3639,P1030,Bombay Dyeing Bedsheet,Home & Furniture,Bedding,1,2045.67,17.4,1689.67,1447.04,242.63,14.36,Debit Card,Delivered,3,4.3,Regular,Desktop,37
5476,ORD114473,2025-12-08,CUST13157,Aditya Deshmukh,Female,18.0,18-25,Hyderabad,Telangana,South,17.385,78.4867,P1031,Minimalist Vitamin C Serum,Beauty,Skincare,1,805.47,14.7,687.28,421.77,265.51,38.63,Upi,Delivered,4,5.0,Budget,Mobile App,18
5477,ORD100942,2024-03-08,CUST12505,Deepak Verma,Male,28.0,26-35,Bhopal,Madhya Pradesh,Central,23.2599,77.4126,P1042,Tata Tea Premium 1Kg,Grocery,Beverages,3,446.05,0.0,1338.15,1200.49,137.66,10.29,Cash On Delivery,Delivered,4,3.7,Corporate,Mobile Web,28
5478,ORD100802,2024-02-28,CUST13018,Manish Deshmukh,Female,48.0,46-60,Kochi,Kerala,South,9.9312,76.2673,P1008,Canon Eos 1500D,Electronics,Cameras,1,34029.76,2.6,33148.6,28324.8,4823.8,14.55,Credit Card,Delivered,4,4.1,Budget,Mobile App,48
5479,ORD107031,2024-12-27,CUST12482,Tejas Gupta,Male,34.0,26-35,Nagpur,Maharashtra,West,21.1458,79.0882,P1034,L'Oreal Hair Serum,Beauty,Haircare,3,1037.52,8.4,2850.38,1675.73,1174.65,41.21,Credit Card,Delivered,4,4.5,Premium,Mobile App,34
5480,ORD106547,2024-12-05,CUST12661,Kabir Khan,Female,47.0,46-60,Gurugram,Haryana,North,28.4595,77.0266,P1055,India After Gandhi,Books,Non-Fiction,2,889.26,14.3,1524.91,1323.54,201.37,13.21,Upi,Delivered,4,4.9,Corporate,Mobile App,47
5481,ORD108402,2025-03-22,CUST10652,Sunita Sheikh,Male,34.0,26-35,Mumbai,Maharashtra,West,19.076,72.8777,P1045,Mtr Ready To Eat Combo,Grocery,Packaged Food,2,457.24,14.3,783.94,765.35,18.59,2.37,Debit Card,Delivered,2,4.4,Budget,Desktop,34
5482,ORD102349,2024-05-30,CUST11183,Anil Deshmukh,Female,30.0,26-35,Thiruvananthapuram,Kerala,South,8.5241,76.9366,P1032,Cetaphil Moisturiser,Beauty,Skincare,3,668.65,22.8,1548.5,1164.21,384.29,24.82,Cash On Delivery,Delivered,4,5.0,Budget,Mobile App,30
5483,ORD102733,2024-06-25,CUST11529,Farhan Nair,Female,37.0,36-45,Delhi,Delhi,North,28.7041,77.1025,P1067,Blue Star 1T Window Ac,Appliances,Air Conditioners,1,34973.66,14.5,29888.64,28490.56,1398.08,4.68,Debit Card,Shipped,3,4.9,Premium,Desktop,37
5484,ORD113936,2025-11-18,CUST11540,Nikhil Mehta,Female,29.0,26-35,Chennai,Tamil Nadu,South,13.0827,80.2707,P1030,Bombay Dyeing Bedsheet,Home & Furniture,Bedding,3,2080.97,28.6,4459.06,4196.59,262.47,5.89,Wallet,Delivered,4,4.5,Regular,Mobile App,29
5485,ORD104628,2024-09-29,CUST12445,Ananya Shah,Male,19.0,18-25,Mumbai,Maharashtra,West,19.076,72.8777,P1050,Adidas Track Pants,Sports,Sportswear,1,3551.39,18.6,2890.58,2391.58,499.0,17.26,Upi,Delivered,5,4.3,Premium,Mobile App,19
5486,ORD105444,2024-10-25,CUST12382,Rohan Gupta,Male,19.0,18-25,Ahmedabad,Gujarat,West,23.0225,72.5714,P1026,Prestige Pressure Cooker,Home & Furniture,Kitchenware,1,3022.41,15.1,2566.82,2161.42,-28.23,-1.1,Cash On Delivery,Cancelled,3,4.1,Regular,Mobile App,19
5487,ORD107402,2025-01-18,CUST11188,Sunita Bhat,Female,34.0,26-35,Hyderabad,Telangana,South,17.385,78.4867,P1023,Nilkamal Study Table,Home & Furniture,Furniture,1,7694.01,12.0,6774.14,5585.7,-77.03,-1.14,Credit Card,Cancelled,4,3.4,Budget,Mobile Web,34
5488,ORD108938,2025-04-20,CUST13357,Aditi Chatterjee,Male,19.0,18-25,Bengaluru,Karnataka,South,12.9716,77.5946,P1033,Mamaearth Onion Shampoo,Beauty,Haircare,2,823.22,24.0,1251.55,823.13,428.42,34.23,Upi,Delivered,4,5.0,Premium,Mobile App,19
5489,ORD110210,2025-06-28,CUST10899,Swapnil Reddy,Female,46.0,46-60,Coimbatore,Tamil Nadu,South,11.0168,76.9558,P1016,Fabindia Cotton Saree,Fashion,Women'S Clothing,2,3611.28,18.2,5909.75,4192.98,1716.77,29.05,Cash On Delivery,Delivered,5,4.6,Regular,Desktop,46
5490,ORD105311,2024-10-21,CUST10126,Suresh Shah,Female,45.0,36-45,Lucknow,Uttar Pradesh,North,26.8467,80.9462,P1027,Milton Steel Casserole,Home & Furniture,Kitchenware,1,988.14,18.4,806.01,683.65,122.36,15.18,Upi,Delivered,6,4.9,Budget,Mobile App,45
5491,ORD102921,2024-07-07,CUST13595,Manish Patil,Female,24.0,18-25,Chandigarh,Chandigarh,North,30.7333,76.7794,P1030,Bombay Dyeing Bedsheet,Home & Furniture,Bedding,1,2035.95,19.1,1648.05,1390.49,257.56,15.63,Cash On Delivery,Delivered,5,4.6,Regular,Mobile Web,24
5492,ORD109743,2025-06-01,CUST11798,Manish Verma,Male,42.0,36-45,Pune,Maharashtra,West,18.5204,73.8567,P1046,Maggi Noodles Pack Of 12,Grocery,Packaged Food,4,216.08,6.0,812.12,743.03,69.09,8.51,Credit Card,Delivered,5,4.8,Premium,Desktop,42
5493,ORD112379,2025-10-02,CUST10559,Tejas Das,Male,44.0,36-45,Indore,Madhya Pradesh,Central,22.7196,75.8577,P1050,Adidas Track Pants,Sports,Sportswear,2,1932.89,19.3,3121.39,2583.04,-543.97,-17.43,Cash On Delivery,Returned,7,3.4,Regular,Mobile Web,44
5494,ORD106920,2024-12-22,CUST10612,Swapnil Mishra,Male,45.0,36-45,Bhubaneswar,Odisha,East,20.2961,85.8245,P1053,The White Tiger,Books,Fiction,1,280.2,14.8,238.82,202.38,36.44,15.26,Cash On Delivery,Delivered,7,4.1,Premium,Mobile App,45
5495,ORD107856,2025-02-16,CUST12720,Meera Chatterjee,Female,21.0,18-25,Lucknow,Uttar Pradesh,North,26.8467,80.9462,P1001,Redmi Note 13 5G,Electronics,Smartphones,1,20188.26,8.9,18392.6,16490.71,1901.89,10.34,Net Banking,Delivered,4,3.9,Premium,Desktop,21
5496,ORD113370,2025-10-30,CUST11395,Aarav Khan,Female,32.0,26-35,Pune,Maharashtra,West,18.5204,73.8567,P1045,Mtr Ready To Eat Combo,Grocery,Packaged Food,2,501.45,12.3,879.58,853.46,26.12,2.97,Upi,Delivered,6,3.8,Budget,Mobile App,32
